sample_index,acc_ch1,acc_ch2,acc_ch3
493,-0.179515,-0.239354,-0.239354
494,-0.179515,-0.239354,-0.239354
495,-0.179515,-0.239354,-0.239354
496,-0.179515,-0.239354,-0.239354
497,-0.149596,-0.209434,-0.209434
498,-0.149596,-0.209434,-0.179515
499,-0.179515,-0.209434,-0.209434
500,-0.179515,-0.209434,-0.209434
501,-0.179515,-0.239354,-0.239354
502,-0.209434,-0.239354,-0.239354
503,-0.209434,-0.269273,-0.239354
504,-0.209434,-0.269273,-0.239354
505,-0.209434,-0.239354,-0.239354
506,-0.209434,-0.269273,-0.239354
507,-0.209434,-0.269273,-0.239354
508,-0.209434,-0.239354,-0.239354
509,-0.209434,-0.239354,-0.239354
510,-0.209434,-0.239354,-0.239354
511,-0.209434,-0.239354,-0.239354
512,-0.209434,-0.239354,-0.239354
513,-0.239354,-0.269273,-0.269273
514,-0.239354,-0.269273,-0.269273
515,-0.239354,-0.269273,-0.269273
516,-0.209434,-0.269273,-0.269273
517,-0.209434,-0.239354,-0.239354
518,-0.179515,-0.209434,-0.209434
519,-0.179515,-0.209434,-0.209434
520,-0.179515,-0.239354,-0.209434
521,-0.179515,-0.239354,-0.209434
522,-0.179515,-0.239354,-0.209434
523,-0.179515,-0.239354,-0.209434
524,-0.179515,-0.239354,-0.239354
525,-0.179515,-0.239354,-0.239354
526,-0.209434,-0.239354,-0.239354
527,-0.179515,-0.239354,-0.239354
528,-0.179515,-0.239354,-0.239354
529,-0.149596,-0.209434,-0.209434
530,-0.149596,-0.209434,-0.179515
531,-0.179515,-0.209434,-0.209434
532,-0.179515,-0.209434,-0.209434
533,-0.209434,-0.239354,-0.239354
534,-0.209434,-0.269273,-0.239354
535,-0.209434,-0.269273,-0.239354
536,-0.209434,-0.239354,-0.239354
537,-0.209434,-0.239354,-0.239354
538,-0.209434,-0.269273,-0.239354
539,-0.209434,-0.269273,-0.239354
540,-0.209434,-0.239354,-0.239354
541,-0.209434,-0.239354,-0.239354
542,-0.209434,-0.239354,-0.239354
543,-0.209434,-0.239354,-0.239354
544,-0.209434,-0.239354,-0.239354
545,-0.239354,-0.269273,-0.269273
546,-0.239354,-0.269273,-0.269273
547,-0.239354,-0.269273,-0.269273
548,-0.209434,-0.269273,-0.269273
549,-0.209434,-0.239354,-0.239354
550,-0.179515,-0.239354,-0.209434
551,-0.179515,-0.239354,-0.209434
552,-0.179515,-0.239354,-0.209434
553,-0.179515,-0.239354,-0.209434
554,-0.179515,-0.239354,-0.209434
555,-0.179515,-0.209434,-0.209434
556,-0.179515,-0.239354,-0.209434
557,-0.179515,-0.239354,-0.239354
558,-0.179515,-0.239354,-0.239354
559,-0.179515,-0.239354,-0.239354
560,-0.179515,-0.239354,-0.239354
561,-0.149596,-0.209434,-0.209434
562,-0.149596,-0.209434,-0.209434
563,-0.149596,-0.209434,-0.209434
564,-0.179515,-0.209434,-0.209434
565,-0.209434,-0.239354,-0.239354
566,-0.209434,-0.269273,-0.239354
567,-0.209434,-0.269273,-0.239354
568,-0.209434,-0.239354,-0.269273
569,-0.209434,-0.239354,-0.239354
570,-0.209434,-0.269273,-0.239354
571,-0.209434,-0.239354,-0.239354
572,-0.209434,-0.239354,-0.239354
573,-0.209434,-0.239354,-0.239354
574,-0.209434,-0.239354,-0.239354
575,-0.209434,-0.239354,-0.239354
576,-0.209434,-0.239354,-0.239354
577,-0.239354,-0.269273,-0.269273
578,-0.239354,-0.269273,-0.269273
579,-0.239354,-0.269273,-0.269273
580,-0.209434,-0.269273,-0.269273
581,-0.209434,-0.239354,-0.239354
582,-0.179515,-0.239354,-0.239354
583,-0.179515,-0.239354,-0.209434
584,-0.179515,-0.239354,-0.209434
585,-0.179515,-0.239354,-0.209434
586,-0.179515,-0.239354,-0.239354
587,-0.179515,-0.239354,-0.209434
588,-0.179515,-0.239354,-0.239354
589,-0.179515,-0.239354,-0.239354
590,-0.179515,-0.239354,-0.239354
591,-0.209434,-0.239354,-0.239354
592,-0.179515,-0.239354,-0.239354
593,-0.149596,-0.209434,-0.209434
594,-0.149596,-0.209434,-0.179515
595,-0.179515,-0.209434,-0.209434
596,-0.179515,-0.209434,-0.209434
597,-0.209434,-0.239354,-0.239354
598,-0.209434,-0.269273,-0.239354
599,-0.209434,-0.269273,-0.239354
600,-0.209434,-0.269273,-0.239354
601,-0.209434,-0.239354,-0.239354
602,-0.209434,-0.239354,-0.239354
603,-0.209434,-0.239354,-0.239354
604,-0.209434,-0.239354,-0.239354
605,-0.209434,-0.239354,-0.239354
606,-0.209434,-0.239354,-0.239354
607,-0.209434,-0.239354,-0.239354
608,-0.209434,-0.239354,-0.239354
609,-0.239354,-0.269273,-0.269273
610,-0.239354,-0.269273,-0.269273
611,-0.239354,-0.269273,-0.269273
612,-0.209434,-0.269273,-0.269273
613,-0.209434,-0.239354,-0.239354
614,-0.179515,-0.239354,-0.209434
615,-0.179515,-0.239354,-0.209434
616,-0.179515,-0.239354,-0.209434
617,-0.179515,-0.239354,-0.209434
618,-0.179515,-0.239354,-0.209434
619,-0.179515,-0.239354,-0.209434
620,-0.179515,-0.239354,-0.239354
621,-0.179515,-0.239354,-0.239354
622,-0.179515,-0.239354,-0.209434
623,-0.179515,-0.239354,-0.239354
624,-0.179515,-0.239354,-0.239354
625,-0.149596,-0.209434,-0.209434
626,-0.149596,-0.209434,-0.209434
627,-0.179515,-0.209434,-0.209434
628,-0.179515,-0.239354,-0.209434
629,-0.209434,-0.239354,-0.239354
630,-0.209434,-0.269273,-0.239354
631,-0.209434,-0.269273,-0.239354
632,-0.209434,-0.239354,-0.239354
633,-0.209434,-0.239354,-0.239354
634,-0.209434,-0.239354,-0.239354
635,-0.209434,-0.269273,-0.239354
636,-0.209434,-0.239354,-0.239354
637,-0.209434,-0.239354,-0.239354
638,-0.209434,-0.239354,-0.239354
639,-0.209434,-0.239354,-0.239354
640,-0.209434,-0.239354,-0.239354
641,-0.239354,-0.269273,-0.269273
642,-0.239354,-0.269273,-0.269273
643,-0.239354,-0.269273,-0.269273
644,-0.209434,-0.269273,-0.239354
645,-0.209434,-0.239354,-0.239354
646,-0.179515,-0.239354,-0.239354
647,-0.179515,-0.239354,-0.209434
648,-0.179515,-0.239354,-0.209434
649,-0.179515,-0.239354,-0.209434
650,-0.179515,-0.239354,-0.239354
651,-0.179515,-0.239354,-0.209434
652,-0.179515,-0.239354,-0.239354
653,-0.179515,-0.239354,-0.239354
654,-0.179515,-0.239354,-0.239354
655,-0.179515,-0.239354,-0.239354
656,-0.179515,-0.239354,-0.239354
657,-0.149596,-0.209434,-0.209434
658,-0.149596,-0.209434,-0.179515
659,-0.149596,-0.209434,-0.209434
660,-0.179515,-0.239354,-0.209434
661,-0.209434,-0.239354,-0.239354
662,-0.209434,-0.239354,-0.239354
663,-0.209434,-0.269273,-0.239354
664,-0.209434,-0.269273,-0.239354
665,-0.209434,-0.239354,-0.239354
666,-0.209434,-0.239354,-0.239354
667,-0.209434,-0.269273,-0.239354
668,-0.209434,-0.269273,-0.239354
669,-0.209434,-0.239354,-0.239354
670,-0.209434,-0.239354,-0.239354
671,-0.209434,-0.239354,-0.239354
672,-0.209434,-0.239354,-0.239354
673,-0.239354,-0.269273,-0.269273
674,-0.239354,-0.269273,-0.269273
675,-0.239354,-0.269273,-0.269273
676,-0.209434,-0.269273,-0.269273
677,-0.209434,-0.239354,-0.239354
678,-0.179515,-0.239354,-0.209434
679,-0.179515,-0.239354,-0.209434
680,-0.179515,-0.209434,-0.209434
681,-0.179515,-0.239354,-0.209434
682,-0.179515,-0.209434,-0.209434
683,-0.179515,-0.209434,-0.209434
684,-0.179515,-0.239354,-0.239354
685,-0.179515,-0.239354,-0.209434
686,-0.179515,-0.239354,-0.239354
687,-0.179515,-0.239354,-0.239354
688,-0.179515,-0.239354,-0.239354
689,-0.149596,-0.209434,-0.209434
690,-0.149596,-0.209434,-0.209434
